"velocity_vectors:0","velocity_vectors:1","velocity_vectors:2","another_vector_set:0","another_vector_set:1","another_vector_set:2","EinLustigerSkalar","Points:0","Points:1","Points:2"
0.14252,0.19202,0.97099,1.4252,0.38404,0.97099,1,4.5e-008,9.5e-008,1.45e-007
0.71943,0.63093,-0.29042,7.1943,1.2619,-0.29042,1,4.5e-008,5.5e-008,1.45e-007
-0.25225,0.076856,0.96461,-2.5225,0.15371,0.96461,1,5.5e-008,6.5e-008,1.45e-007
0.69176,0.69806,-0.18486,6.9176,1.3961,-0.18486,1,5.5e-008,5.5e-008,1.45e-007
-0.14935,0.13348,0.97973,-1.4935,0.26696,0.97973,1,5.5e-008,7.5e-008,1.45e-007
0.030745,0.15699,0.98712,0.30745,0.31398,0.98712,1,5.5e-008,8.5e-008,1.45e-007
0.19867,0.12104,0.97256,1.9867,0.24207,0.97256,1,5.5e-008,9.5e-008,1.45e-007
0.21991,0.14547,0.96461,2.1991,0.29094,0.96461,1,4.5e-008,1.05e-007,1.45e-007
0.28189,0.065683,0.9572,2.8189,0.13137,0.9572,1,5.5e-008,1.05e-007,1.45e-007
-0.30357,-0.065846,0.95053,-3.0357,-0.13169,0.95053,1,6.5e-008,6.5e-008,1.45e-007
0.9877,-0.12173,0.098103,9.877,-0.24347,0.098103,1,6.5e-008,5.5e-008,1.45e-007
-0.1976,-0.029903,0.97983,-1.976,-0.059807,0.97983,1,6.5e-008,7.5e-008,1.45e-007
0.049044,-0.012,0.99872,0.49044,-0.023999,0.99872,1,6.5e-008,8.5e-008,1.45e-007
0.26658,-0.04683,0.96268,2.6658,-0.093659,0.96268,1,6.5e-008,9.5e-008,1.45e-007
0.33761,-0.077523,0.93809,3.3761,-0.15505,0.93809,1,6.5e-008,1.05e-007,1.45e-007
-0.21739,-0.38387,0.89743,-2.1739,-0.76775,0.89743,1,7.5e-008,7.5e-008,1.45e-007
-0.30809,-0.27371,0.91113,-3.0809,-0.54742,0.91113,1,7.5e-008,6.5e-008,1.45e-007
0.079707,-0.46048,0.88408,0.79707,-0.92096,0.88408,1,7.5e-008,8.5e-008,1.45e-007
0.31059,-0.37906,0.87169,3.1059,-0.75811,0.87169,1,7.5e-008,9.5e-008,1.45e-007
0.18401,-0.64195,-0.74434,1.8401,-1.2839,-0.74434,1,8.5e-008,7.5e-008,1.45e-007
-0.71942,0.5006,0.48149,-7.1942,1.0012,0.48149,1,8.5e-008,6.5e-008,1.45e-007
0.091144,-0.9914,-0.093879,0.91144,-1.9828,-0.093879,1,8.5e-008,8.5e-008,1.45e-007
0.70738,0.21678,0.67277,7.0738,0.43356,0.67277,1,8.5e-008,9.5e-008,1.45e-007
0.29306,-0.33848,-0.89417,2.9306,-0.67695,-0.89417,1,9.5e-008,7.5e-008,1.45e-007
0.35178,-0.25396,-0.90097,3.5178,-0.50793,-0.90097,1,9.5e-008,6.5e-008,1.45e-007
0.033484,-0.38026,-0.92428,0.33484,-0.76051,-0.92428,1,9.5e-008,8.5e-008,1.45e-007
-0.24248,-0.31642,-0.91711,-2.4248,-0.63284,-0.91711,1,9.5e-008,9.5e-008,1.45e-007
0.89962,0.41457,-0.13719,8.9962,0.82914,-0.13719,1,9.5e-008,5.5e-008,1.45e-007
0.32917,-0.053953,-0.94273,3.2917,-0.10791,-0.94273,1,1.05e-007,6.5e-008,1.45e-007
-0.6689,0.73989,0.071707,-6.689,1.4798,0.071707,1,1.05e-007,5.5e-008,1.45e-007
0.23919,-0.011863,-0.9709,2.3919,-0.023726,-0.9709,1,1.05e-007,7.5e-008,1.45e-007
0.013531,0.02024,-0.9997,0.13531,0.040481,-0.9997,1,1.05e-007,8.5e-008,1.45e-007
-0.21321,-0.0069929,-0.97698,-2.1321,-0.013986,-0.97698,1,1.05e-007,9.5e-008,1.45e-007
-0.3155,-0.22458,-0.92197,-3.155,-0.44916,-0.92197,1,9.5e-008,1.05e-007,1.45e-007
-0.30278,-0.046743,-0.95191,-3.0278,-0.093486,-0.95191,1,1.05e-007,1.05e-007,1.45e-007
0.26826,0.084715,-0.95961,2.6826,0.16943,-0.95961,1,1.15e-007,6.5e-008,1.45e-007
0.32053,-0.53113,0.78432,3.2053,-1.0623,0.78432,1,1.15e-007,5.5e-008,1.45e-007
0.17433,0.14042,-0.97462,1.7433,0.28085,-0.97462,1,1.15e-007,7.5e-008,1.45e-007
0.0059896,0.16884,-0.98562,0.059896,0.33768,-0.98562,1,1.15e-007,8.5e-008,1.45e-007
-0.16127,0.13912,-0.97706,-1.6127,0.27825,-0.97706,1,1.15e-007,9.5e-008,1.45e-007
-0.2512,0.083147,-0.96436,-2.512,0.16629,-0.96436,1,1.15e-007,1.05e-007,1.45e-007
0.1237,0.20157,-0.97163,1.237,0.40314,-0.97163,1,1.25e-007,7.5e-008,1.45e-007
0.20197,0.16103,-0.96606,2.0197,0.32205,-0.96606,1,1.25e-007,6.5e-008,1.45e-007
0.0017816,0.22009,-0.97548,0.017816,0.44019,-0.97548,1,1.25e-007,8.5e-008,1.45e-007
-0.11841,0.198,-0.97302,-1.1841,0.39601,-0.97302,1,1.25e-007,9.5e-008,1.45e-007
0.3983,0.91725,0.0034051,3.983,1.8345,0.0034051,1,3.5e-008,6.5e-008,1.55e-007
-0.4697,-0.85678,0.21286,-4.697,-1.7136,0.21286,1,3.5e-008,7.5e-008,1.55e-007
-0.11883,0.20179,0.97219,-1.1883,0.40358,0.97219,1,4.5e-008,7.5e-008,1.55e-007
-0.20374,0.15619,0.96649,-2.0374,0.31237,0.96649,1,4.5e-008,6.5e-008,1.55e-007
0.0080303,0.23473,0.97203,0.080303,0.46946,0.97203,1,3.5e-008,8.5e-008,1.55e-007
0.01148,0.2209,0.97523,0.1148,0.44181,0.97523,1,4.5e-008,8.5e-008,1.55e-007
-0.79949,-0.59229,0.099986,-7.9949,-1.1846,0.099986,1,3.5e-008,9.5e-008,1.55e-007
0.13793,0.19647,0.97076,1.3793,0.39294,0.97076,1,4.5e-008,9.5e-008,1.55e-007
-0.55902,-0.26592,-0.78535,-5.5902,-0.53184,-0.78535,1,4.5e-008,5.5e-008,1.55e-007
-0.26541,0.076486,0.9611,-2.6541,0.15297,0.9611,1,5.5e-008,6.5e-008,1.55e-007
-0.65786,-0.23061,-0.71697,-6.5786,-0.46121,-0.71697,1,5.5e-008,5.5e-008,1.55e-007
-0.16407,0.13427,0.97727,-1.6407,0.26854,0.97727,1,5.5e-008,7.5e-008,1.55e-007
0.017316,0.16077,0.98684,0.17316,0.32154,0.98684,1,5.5e-008,8.5e-008,1.55e-007
0.19051,0.12606,0.97356,1.9051,0.25212,0.97356,1,5.5e-008,9.5e-008,1.55e-007
0.21698,0.14919,0.96471,2.1698,0.29839,0.96471,1,4.5e-008,1.05e-007,1.55e-007
0.27784,0.069199,0.95813,2.7784,0.1384,0.95813,1,5.5e-008,1.05e-007,1.55e-007
-0.3195,-0.07009,0.94499,-3.195,-0.14018,0.94499,1,6.5e-008,6.5e-008,1.55e-007
-0.17376,-0.51469,0.83959,-1.7376,-1.0294,0.83959,1,6.5e-008,5.5e-008,1.55e-007
-0.21939,-0.033274,0.97507,-2.1939,-0.066549,0.97507,1,6.5e-008,7.5e-008,1.55e-007
0.025968,-0.009958,0.99961,0.25968,-0.019916,0.99961,1,6.5e-008,8.5e-008,1.55e-007
0.25324,-0.041739,0.9665,2.5324,-0.083479,0.9665,1,6.5e-008,9.5e-008,1.55e-007
0.33126,-0.074023,0.94063,3.3126,-0.14805,0.94063,1,6.5e-008,1.05e-007,1.55e-007
-0.24896,-0.3896,0.8867,-2.4896,-0.7792,0.8867,1,7.5e-008,7.5e-008,1.55e-007
-0.32689,-0.27974,0.90271,-3.2689,-0.55948,0.90271,1,7.5e-008,6.5e-008,1.55e-007
0.036862,-0.46242,0.8859,0.36862,-0.92484,0.8859,1,7.5e-008,8.5e-008,1.55e-007
0.28805,-0.37669,0.88042,2.8805,-0.75337,0.88042,1,7.5e-008,9.5e-008,1.55e-007
-0.79054,-0.59297,-0.15305,-7.9054,-1.1859,-0.15305,1,8.5e-008,7.5e-008,1.55e-007
0.52172,-0.83567,0.17163,5.2172,-1.6713,0.17163,1,8.5e-008,6.5e-008,1.55e-007
0.021749,-0.99549,-0.092321,0.21749,-1.991,-0.092321,1,8.5e-008,8.5e-008,1.55e-007
-0.69633,-0.31812,-0.64337,-6.9633,-0.63625,-0.64337,1,8.5e-008,9.5e-008,1.55e-007
0.26963,-0.33573,-0.90254,2.6963,-0.67146,-0.90254,1,9.5e-008,7.5e-008,1.55e-007
0.34119,-0.25108,-0.90584,3.4119,-0.50216,-0.90584,1,9.5e-008,6.5e-008,1.55e-007
-0.0065689,-0.38211,-0.9241,-0.065689,-0.76421,-0.9241,1,9.5e-008,8.5e-008,1.55e-007
-0.27025,-0.32247,-0.90718,-2.7025,-0.64495,-0.90718,1,9.5e-008,9.5e-008,1.55e-007
-0.62045,-0.087389,-0.77936,-6.2045,-0.17478,-0.77936,1,9.5e-008,5.5e-008,1.55e-007
0.32271,-0.05013,-0.94517,3.2271,-0.10026,-0.94517,1,1.05e-007,6.5e-008,1.55e-007
0.44261,-0.56359,-0.69747,4.4261,-1.1272,-0.69747,1,1.05e-007,5.5e-008,1.55e-007
0.22541,-0.0066643,-0.97424,2.2541,-0.013329,-0.97424,1,1.05e-007,7.5e-008,1.55e-007
-0.0085829,0.021964,-0.99972,-0.085829,0.043928,-0.99972,1,1.05e-007,8.5e-008,1.55e-007
-0.23333,-0.010135,-0.97234,-2.3333,-0.020271,-0.97234,1,1.05e-007,9.5e-008,1.55e-007
-0.33301,-0.2304,-0.91434,-3.3301,-0.4608,-0.91434,1,9.5e-008,1.05e-007,1.55e-007
-0.31803,-0.050384,-0.94674,-3.1803,-0.10077,-0.94674,1,1.05e-007,1.05e-007,1.55e-007
0.26417,0.088436,-0.96041,2.6417,0.17687,-0.96041,1,1.15e-007,6.5e-008,1.55e-007
-0.49672,0.67192,0.54936,-4.9672,1.3438,0.54936,1,1.15e-007,5.5e-008,1.55e-007
0.16603,0.14545,-0.97533,1.6603,0.2909,-0.97533,1,1.15e-007,7.5e-008,1.55e-007
-0.0069799,0.17245,-0.98499,-0.069799,0.3449,-0.98499,1,1.15e-007,8.5e-008,1.55e-007
-0.17512,0.1401,-0.97453,-1.7512,0.2802,-0.97453,1,1.15e-007,9.5e-008,1.55e-007
-0.26385,0.0832,-0.96097,-2.6385,0.1664,-0.96097,1,1.15e-007,1.05e-007,1.55e-007
0.1191,0.20607,-0.97126,1.191,0.41213,-0.97126,1,1.25e-007,7.5e-008,1.55e-007
0.19903,0.16491,-0.96602,1.9903,0.32982,-0.96602,1,1.25e-007,6.5e-008,1.55e-007
-0.005546,0.22449,-0.97446,-0.05546,0.44898,-0.97446,1,1.25e-007,8.5e-008,1.55e-007
-0.12738,0.20149,-0.97117,-1.2738,0.40298,-0.97117,1,1.25e-007,9.5e-008,1.55e-007
0.15997,0.87492,-0.45708,1.5997,1.7498,-0.45708,1,3.5e-008,6.5e-008,1.65e-007
0.058761,-0.030231,0.99781,0.58761,-0.060462,0.99781,1,3.5e-008,7.5e-008,1.65e-007
-0.12665,0.20018,0.97154,-1.2665,0.40036,0.97154,1,4.5e-008,7.5e-008,1.65e-007
-0.21057,0.15449,0.96529,-2.1057,0.30898,0.96529,1,4.5e-008,6.5e-008,1.65e-007
0.0024077,0.23379,0.97228,0.024077,0.46758,0.97228,1,3.5e-008,8.5e-008,1.65e-007
0.0024954,0.2201,0.97547,0.024954,0.4402,0.97547,1,4.5e-008,8.5e-008,1.65e-007
-0.42236,-0.90641,-0.0062575,-4.2236,-1.8128,-0.0062575,1,3.5e-008,9.5e-008,1.65e-007
0.12931,0.19657,0.97193,1.2931,0.39313,0.97193,1,4.5e-008,9.5e-008,1.65e-007
0.57305,-0.73073,0.37101,5.7305,-1.4615,0.37101,1,4.5e-008,5.5e-008,1.65e-007
-0.27443,0.073478,0.95879,-2.7443,0.14696,0.95879,1,5.5e-008,6.5e-008,1.65e-007
-0.30373,-0.16179,-0.93892,-3.0373,-0.32357,-0.93892,1,5.5e-008,5.5e-008,1.65e-007
-0.17701,0.13107,0.97544,-1.7701,0.26214,0.97544,1,5.5e-008,7.5e-008,1.65e-007
0.001554,0.16036,0.98706,0.01554,0.32071,0.98706,1,5.5e-008,8.5e-008,1.65e-007
0.17686,0.1284,0.97582,1.7686,0.2568,0.97582,1,5.5e-008,9.5e-008,1.65e-007
0.20849,0.14983,0.96648,2.0849,0.29967,0.96648,1,4.5e-008,1.05e-007,1.65e-007
0.26728,0.071517,0.96096,2.6728,0.14303,0.96096,1,5.5e-008,1.05e-007,1.65e-007
-0.33131,-0.075003,0.94054,-3.3131,-0.15001,0.94054,1,6.5e-008,6.5e-008,1.65e-007
-0.81016,0.56368,-0.16094,-8.1016,1.1274,-0.16094,1,6.5e-008,5.5e-008,1.65e-007
-0.23953,-0.038483,0.97013,-2.3953,-0.076966,0.97013,1,6.5e-008,7.5e-008,1.65e-007
-0.0010533,-0.0096848,0.99995,-0.010533,-0.01937,0.99995,1,6.5e-008,8.5e-008,1.65e-007
0.23294,-0.036345,0.97181,2.3294,-0.07269,0.97181,1,6.5e-008,9.5e-008,1.65e-007
0.31815,-0.069105,0.94552,3.1815,-0.13821,0.94552,1,6.5e-008,1.05e-007,1.65e-007
-0.28077,-0.39382,0.87525,-2.8077,-0.78765,0.87525,1,7.5e-008,7.5e-008,1.65e-007
-0.34311,-0.28471,0.89511,-3.4311,-0.56942,0.89511,1,7.5e-008,6.5e-008,1.65e-007
-0.013123,-0.46145,0.88707,-0.13123,-0.92291,0.88707,1,7.5e-008,8.5e-008,1.65e-007
0.25806,-0.37101,0.89205,2.5806,-0.74202,0.89205,1,7.5e-008,9.5e-008,1.65e-007
0.28108,0.90409,-0.32189,2.8108,1.8082,-0.32189,1,8.5e-008,7.5e-008,1.65e-007
0.72522,-0.5328,0.4361,7.2522,-1.0656,0.4361,1,8.5e-008,6.5e-008,1.65e-007
-0.058388,-0.99418,-0.090514,-0.58388,-1.9884,-0.090514,1,8.5e-008,8.5e-008,1.65e-007
-0.2105,0.97,-0.1216,-2.105,1.94,-0.1216,1,8.5e-008,9.5e-008,1.65e-007
0.23845,-0.32998,-0.91337,2.3845,-0.65997,-0.91337,1,9.5e-008,7.5e-008,1.65e-007
0.32451,-0.24505,-0.91359,3.2451,-0.49011,-0.91359,1,9.5e-008,6.5e-008,1.65e-007
-0.052425,-0.38185,-0.92274,-0.52425,-0.7637,-0.92274,1,9.5e-008,8.5e-008,1.65e-007
-0.29728,-0.32751,-0.89686,-2.9728,-0.65503,-0.89686,1,9.5e-008,9.5e-008,1.65e-007
0.29217,-0.93395,-0.20585,2.9217,-1.8679,-0.20585,1,9.5e-008,5.5e-008,1.65e-007
0.30941,-0.045275,-0.94985,3.0941,-0.09055,-0.94985,1,1.05e-007,6.5e-008,1.65e-007
-0.85962,-0.30004,-0.41355,-8.5962,-0.60008,-0.41355,1,1.05e-007,5.5e-008,1.65e-007
0.20494,-0.0018609,-0.97877,2.0494,-0.0037218,-0.97877,1,1.05e-007,7.5e-008,1.65e-007
-0.033698,0.021338,-0.9992,-0.33698,0.042675,-0.9992,1,1.05e-007,8.5e-008,1.65e-007
-0.25124,-0.015325,-0.9678,-2.5124,-0.030651,-0.9678,1,1.05e-007,9.5e-008,1.65e-007
-0.34737,-0.23545,-0.90769,-3.4737,-0.47089,-0.90769,1,9.5e-008,1.05e-007,1.65e-007
-0.32899,-0.054862,-0.94274,-3.2899,-0.10972,-0.94274,1,1.05e-007,1.05e-007,1.65e-007
0.25371,0.090527,-0.96303,2.5371,0.18105,-0.96303,1,1.15e-007,6.5e-008,1.65e-007
-0.48335,0.67317,-0.55966,-4.8335,1.3463,-0.55966,1,1.15e-007,5.5e-008,1.65e-007
0.1527,0.14729,-0.97723,1.527,0.29459,-0.97723,1,1.15e-007,7.5e-008,1.65e-007
-0.021638,0.17159,-0.98493,-0.21638,0.34318,-0.98493,1,1.15e-007,8.5e-008,1.65e-007
-0.18681,0.13704,-0.97279,-1.8681,0.27409,-0.97279,1,1.15e-007,9.5e-008,1.65e-007
-0.2723,0.080543,-0.95884,-2.723,0.16109,-0.95884,1,1.15e-007,1.05e-007,1.65e-007
0.11088,0.20593,-0.97226,1.1088,0.41186,-0.97226,1,1.25e-007,7.5e-008,1.65e-007
0.19087,0.1653,-0.9676,1.9087,0.33059,-0.9676,1,1.25e-007,6.5e-008,1.65e-007
-0.013837,0.22355,-0.97459,-0.13837,0.44711,-0.97459,1,1.25e-007,8.5e-008,1.65e-007
-0.13456,0.2,-0.97051,-1.3456,0.4,-0.97051,1,1.25e-007,9.5e-008,1.65e-007
0.065698,0.61659,0.78454,0.65698,1.2332,0.78454,1,3.5e-008,6.5e-008,1.75e-007
0.23329,-0.49922,-0.83448,2.3329,-0.99844,-0.83448,1,3.5e-008,7.5e-008,1.75e-007
-0.13,0.19432,0.97229,-1.3,0.38863,0.97229,1,4.5e-008,7.5e-008,1.75e-007
-0.21141,0.14985,0.96584,-2.1141,0.2997,0.96584,1,4.5e-008,6.5e-008,1.75e-007
-0.0019286,0.22741,0.9738,-0.019286,0.45481,0.9738,1,3.5e-008,8.5e-008,1.75e-007
-0.0046448,0.21414,0.97679,-0.046448,0.42829,0.97679,1,4.5e-008,8.5e-008,1.75e-007
-0.046262,-0.43507,-0.89921,-0.46262,-0.87014,-0.89921,1,3.5e-008,9.5e-008,1.75e-007
0.11963,0.19171,0.97413,1.1963,0.38341,0.97413,1,4.5e-008,9.5e-008,1.75e-007
-0.32842,-0.42191,0.84506,-3.2842,-0.84382,0.84506,1,4.5e-008,5.5e-008,1.75e-007
-0.27635,0.069579,0.95853,-2.7635,0.13916,0.95853,1,5.5e-008,6.5e-008,1.75e-007
0.27802,-0.36314,-0.88929,2.7802,-0.72628,-0.88929,1,5.5e-008,5.5e-008,1.75e-007
-0.18371,0.12536,0.97495,-1.8371,0.25071,0.97495,1,5.5e-008,7.5e-008,1.75e-007
-0.011098,0.15573,0.98774,-0.11098,0.31145,0.98774,1,5.5e-008,8.5e-008,1.75e-007
0.16215,0.1266,0.97861,1.6215,0.2532,0.97861,1,5.5e-008,9.5e-008,1.75e-007
0.19727,0.14632,0.96937,1.9727,0.29265,0.96937,1,4.5e-008,1.05e-007,1.75e-007
0.25332,0.070953,0.96478,2.5332,0.14191,0.96478,1,5.5e-008,1.05e-007,1.75e-007
-0.33562,-0.077952,0.93877,-3.3562,-0.1559,0.93877,1,6.5e-008,6.5e-008,1.75e-007
-0.78257,-0.56774,-0.25546,-7.8257,-1.1355,-0.25546,1,6.5e-008,5.5e-008,1.75e-007
-0.25141,-0.043089,0.96692,-2.5141,-0.086177,0.96692,1,6.5e-008,7.5e-008,1.75e-007
-0.022687,-0.011391,0.99968,-0.22687,-0.022783,0.99968,1,6.5e-008,8.5e-008,1.75e-007
0.21207,-0.033296,0.97669,2.1207,-0.066593,0.97669,1,6.5e-008,9.5e-008,1.75e-007
0.30174,-0.065446,0.95114,3.0174,-0.13089,0.95114,1,6.5e-008,1.05e-007,1.75e-007
-0.30273,-0.39453,0.86758,-3.0273,-0.78907,0.86758,1,7.5e-008,7.5e-008,1.75e-007
-0.35251,-0.28587,0.89107,-3.5251,-0.57174,0.89107,1,7.5e-008,6.5e-008,1.75e-007
-0.05288,-0.45817,0.88729,-0.5288,-0.91633,0.88729,1,7.5e-008,8.5e-008,1.75e-007
0.22993,-0.36478,0.90226,2.2993,-0.72955,0.90226,1,7.5e-008,9.5e-008,1.75e-007
0.71773,0.042725,0.695,7.1773,0.085451,0.695,1,8.5e-008,7.5e-008,1.75e-007
0.28979,0.52731,0.79873,2.8979,1.0546,0.79873,1,8.5e-008,6.5e-008,1.75e-007
-0.12167,-0.98855,-0.089237,-1.2167,-1.9771,-0.089237,1,8.5e-008,8.5e-008,1.75e-007
0.58234,-0.50028,0.64078,5.8234,-1.0006,0.64078,1,8.5e-008,9.5e-008,1.75e-007
0.20944,-0.32396,-0.9226,2.0944,-0.64792,-0.9226,1,9.5e-008,7.5e-008,1.75e-007
0.30593,-0.23898,-0.92157,3.0593,-0.47796,-0.92157,1,9.5e-008,6.5e-008,1.75e-007
-0.088156,-0.37966,-0.92092,-0.88156,-0.75932,-0.92092,1,9.5e-008,8.5e-008,1.75e-007
-0.31518,-0.3291,-0.89014,-3.1518,-0.6582,-0.89014,1,9.5e-008,9.5e-008,1.75e-007
0.18984,-0.71901,0.66857,1.8984,-1.438,0.66857,1,9.5e-008,5.5e-008,1.75e-007
0.29289,-0.042007,-0.95522,2.9289,-0.084013,-0.95522,1,1.05e-007,6.5e-008,1.75e-007
0.87493,0.12304,0.46836,8.7493,0.24608,0.46836,1,1.05e-007,5.5e-008,1.75e-007
0.18438,0.00017671,-0.98286,1.8438,0.00035341,-0.98286,1,1.05e-007,7.5e-008,1.75e-007
-0.053139,0.018579,-0.99841,-0.53139,0.037158,-0.99841,1,1.05e-007,8.5e-008,1.75e-007
-0.26111,-0.02009,-0.9651,-2.6111,-0.040181,-0.9651,1,1.05e-007,9.5e-008,1.75e-007
-0.35488,-0.23689,-0.9044,-3.5488,-0.47377,-0.9044,1,9.5e-008,1.05e-007,1.75e-007
-0.33251,-0.05769,-0.94133,-3.3251,-0.11538,-0.94133,1,1.05e-007,1.05e-007,1.75e-007
0.24006,0.089415,-0.96663,2.4006,0.17883,-0.96663,1,1.15e-007,6.5e-008,1.75e-007
-0.75287,-0.52755,0.39356,-7.5287,-1.0551,0.39356,1,1.15e-007,5.5e-008,1.75e-007
0.13873,0.14473,-0.9797,1.3873,0.28947,-0.9797,1,1.15e-007,7.5e-008,1.75e-007
-0.032895,0.16647,-0.9855,-0.32895,0.33293,-0.9855,1,1.15e-007,8.5e-008,1.75e-007
-0.1923,0.13142,-0.9725,-1.923,0.26283,-0.9725,1,1.15e-007,9.5e-008,1.75e-007
-0.27372,0.07681,-0.95874,-2.7372,0.15362,-0.95874,1,1.15e-007,1.05e-007,1.75e-007
0.10194,0.20069,-0.97434,1.0194,0.40137,-0.97434,1,1.25e-007,7.5e-008,1.75e-007
0.18027,0.16126,-0.97031,1.8027,0.32252,-0.97031,1,1.25e-007,6.5e-008,1.75e-007
-0.02004,0.21744,-0.97587,-0.2004,0.43488,-0.97587,1,1.25e-007,8.5e-008,1.75e-007
-0.13719,0.19427,-0.97131,-1.3719,0.38854,-0.97131,1,1.25e-007,9.5e-008,1.75e-007
0.27001,-0.94152,0.20156,2.7001,-1.883,0.20156,1,3.5e-008,6.5e-008,1.85e-007
0.74983,-0.65636,-0.083301,7.4983,-1.3127,-0.083301,1,3.5e-008,7.5e-008,1.85e-007
-0.12693,0.18564,0.97439,-1.2693,0.37128,0.97439,1,4.5e-008,7.5e-008,1.85e-007
-0.20486,0.14381,0.96817,-2.0486,0.28762,0.96817,1,4.5e-008,6.5e-008,1.85e-007
-0.0030543,0.21669,0.97624,-0.030543,0.43337,0.97624,1,3.5e-008,8.5e-008,1.85e-007
-0.0071779,0.20404,0.97894,-0.071779,0.40807,0.97894,1,4.5e-008,8.5e-008,1.85e-007
-0.9778,-0.20506,0.043056,-9.778,-0.41012,0.043056,1,3.5e-008,9.5e-008,1.85e-007
0.11201,0.18222,0.97686,1.1201,0.36444,0.97686,1,4.5e-008,9.5e-008,1.85e-007
0.73207,-0.28462,-0.61892,7.3207,-0.56924,-0.61892,1,4.5e-008,5.5e-008,1.85e-007
-0.26952,0.066487,0.9607,-2.6952,0.13297,0.9607,1,5.5e-008,6.5e-008,1.85e-007
-0.55321,0.44723,-0.70281,-5.5321,0.89447,-0.70281,1,5.5e-008,5.5e-008,1.85e-007
-0.1811,0.11888,0.97625,-1.811,0.23776,0.97625,1,5.5e-008,7.5e-008,1.85e-007
-0.015986,0.14759,0.98892,-0.15986,0.29518,0.98892,1,5.5e-008,8.5e-008,1.85e-007
0.15098,0.11995,0.98123,1.5098,0.2399,0.98123,1,5.5e-008,9.5e-008,1.85e-007
0.18662,0.13835,0.97264,1.8662,0.2767,0.97264,1,4.5e-008,1.05e-007,1.85e-007
0.23975,0.066264,0.96857,2.3975,0.13253,0.96857,1,5.5e-008,1.05e-007,1.85e-007
-0.3303,-0.076959,0.94073,-3.303,-0.15392,0.94073,1,6.5e-008,6.5e-008,1.85e-007
-0.34034,0.5286,-0.77765,-3.4034,1.0572,-0.77765,1,6.5e-008,5.5e-008,1.85e-007
-0.25014,-0.045215,0.96715,-2.5014,-0.090431,0.96715,1,6.5e-008,7.5e-008,1.85e-007
-0.030788,-0.015289,0.99941,-0.30788,-0.030577,0.99941,1,6.5e-008,8.5e-008,1.85e-007
0.19738,-0.035149,0.9797,1.9738,-0.070299,0.9797,1,6.5e-008,9.5e-008,1.85e-007
0.28627,-0.065812,0.95589,2.8627,-0.13162,0.95589,1,6.5e-008,1.05e-007,1.85e-007
-0.30663,-0.3914,0.86763,-3.0663,-0.7828,0.86763,1,7.5e-008,7.5e-008,1.85e-007
-0.35181,-0.28156,0.89272,-3.5181,-0.56313,0.89272,1,7.5e-008,6.5e-008,1.85e-007
-0.066736,-0.45577,0.88759,-0.66736,-0.91155,0.88759,1,7.5e-008,8.5e-008,1.85e-007
0.21357,-0.36237,0.90723,2.1357,-0.72474,0.90723,1,7.5e-008,9.5e-008,1.85e-007
-0.21166,-0.20423,0.95577,-2.1166,-0.40846,0.95577,1,8.5e-008,7.5e-008,1.85e-007
-0.98324,-0.14087,0.11575,-9.8324,-0.28175,0.11575,1,8.5e-008,6.5e-008,1.85e-007
-0.14289,-0.9857,-0.089345,-1.4289,-1.9714,-0.089345,1,8.5e-008,8.5e-008,1.85e-007
-0.23928,-0.96708,-0.086627,-2.3928,-1.9342,-0.086627,1,8.5e-008,9.5e-008,1.85e-007
0.19301,-0.32186,-0.9269,1.9301,-0.64372,-0.9269,1,9.5e-008,7.5e-008,1.85e-007
0.29042,-0.23676,-0.92715,2.9042,-0.47351,-0.92715,1,9.5e-008,6.5e-008,1.85e-007
-0.099772,-0.3778,-0.92049,-0.99772,-0.75561,-0.92049,1,9.5e-008,8.5e-008,1.85e-007
-0.31722,-0.32623,-0.89047,-3.1722,-0.65247,-0.89047,1,9.5e-008,9.5e-008,1.85e-007
0.65396,0.73748,-0.16869,6.5396,1.475,-0.16869,1,9.5e-008,5.5e-008,1.85e-007
0.27752,-0.042928,-0.95976,2.7752,-0.085856,-0.95976,1,1.05e-007,6.5e-008,1.85e-007
-0.63846,-0.43711,-0.63349,-6.3846,-0.87421,-0.63349,1,1.05e-007,5.5e-008,1.85e-007
0.17049,-0.0026648,-0.98536,1.7049,-0.0053296,-0.98536,1,1.05e-007,7.5e-008,1.85e-007
-0.059536,0.013996,-0.99813,-0.59536,0.027993,-0.99813,1,1.05e-007,8.5e-008,1.85e-007
-0.25876,-0.022439,-0.96568,-2.5876,-0.044878,-0.96568,1,1.05e-007,9.5e-008,1.85e-007
-0.35281,-0.23288,-0.90625,-3.5281,-0.46576,-0.90625,1,9.5e-008,1.05e-007,1.85e-007
-0.32666,-0.056952,-0.94343,-3.2666,-0.1139,-0.94343,1,1.05e-007,1.05e-007,1.85e-007
0.22697,0.084053,-0.97027,2.2697,0.16811,-0.97027,1,1.15e-007,6.5e-008,1.85e-007
0.01208,-0.3745,-0.92715,0.1208,-0.749,-0.92715,1,1.15e-007,5.5e-008,1.85e-007
0.12858,0.13736,-0.98214,1.2858,0.27472,-0.98214,1,1.15e-007,7.5e-008,1.85e-007
-0.036514,0.15801,-0.98676,-0.36514,0.31602,-0.98676,1,1.15e-007,8.5e-008,1.85e-007
-0.18889,0.12496,-0.97402,-1.8889,0.24991,-0.97402,1,1.15e-007,9.5e-008,1.85e-007
